#{"t_start": 1770572360.01943, "env_id": "None"}
r,l,t
-10.509493,1,59.424757
-47.55444,5,59.445913
-102.93417,9,59.454269
-7.723075,1,59.45428
-9.202334,1,59.462637
-113.804924,11,59.470913
-8.685007,1,59.479296
-152.20012,15,59.488553
-42.57143,4,59.503169
-62.625626,7,59.511146
-22.61787,2,59.522426
-112.78764,9,59.545954
-91.967285,7,59.555102
-22.500227,1,59.555116
-8.230826,1,59.562664
-20.768538,2,59.574368
-186.01228,16,59.574379
-10.750456,1,59.582778
-8.193299,1,59.582803
-213.29291,22,59.590504
-64.57493,6,59.599118
-7.838792,1,59.607819
-19.3831,2,59.607829
-7.6101665,1,59.615909
-50.057095,5,59.634316
-79.40832,9,59.652512
-158.48291,14,59.660628
-82.86844,7,59.669258
-15.31603,1,59.669278
-14.166423,1,59.679307
-12.589093,1,59.679325
-179.63521,16,59.679332
-7.4420404,1,59.687036
-12.96269,1,59.687049
-29.421587,3,59.715595
-44.041912,4,59.715634
-10.362025,1,59.723998
-104.036,9,59.7325
-78.69228,7,59.745542
-31.468634,4,59.745562
-8.719184,1,59.753427
-78.64116,7,59.770833
-93.43431,8,59.781587
-55.076927,6,59.790811
-7.492052,1,59.799068
-13.729214,1,59.812768
-7.8958592,1,59.821016
-93.5648,7,59.83359
-6.8774347,1,59.842382
-159.62276,14,59.842395
-18.546415,1,59.849755
-10.0765705,1,59.859164
-17.901773,2,59.859185
-84.38903,7,59.867697
-15.562488,1,59.867714
-17.146503,1,59.882953
-12.797047,1,59.882966
-7.913848,1,59.891714
-12.587234,1,59.891729
-206.74171,18,59.906452
-8.664462,1,59.91527
-83.63016,8,59.923405
-78.60817,7,59.934187
-12.325953,1,59.944108
-104.69092,10,59.955316
-28.510607,1,59.963872
-7.753284,1,59.971781
-176.4622,11,59.994217
-139.67899,13,60.003091
-17.905655,1,60.003126
-15.818143,2,60.014406
-129.8713,9,60.026571
-158.31699,13,60.026591
-94.79691,8,60.045295
-107.37669,9,60.059458
-89.171906,7,60.059478
-98.57155,10,60.074076
-124.89965,10,60.090801
-89.764496,7,60.090818
-8.877512,1,60.098919
-59.28617,6,60.109857
-11.497264,1,60.109891
-10.355691,1,60.118948
-8.553268,1,60.127285
-52.71516,5,60.13537
-125.618385,13,60.14389
-7.406267,1,60.143904
-52.627033,6,60.155009
-146.85732,11,60.185378
-115.31036,11,60.185403
-7.133475,1,60.193254
-11.515658,1,60.193269
-7.9464,1,60.201294
-180.00621,17,60.213218
-15.442575,2,60.213244
-45.36039,4,60.22157
-178.30688,14,60.221616
-23.29234,3,60.238417
-16.087925,1,60.247433
-15.850717,1,60.255613
-76.82081,7,60.264991
-9.30429,1,60.265023
-9.64097,1,60.273919
-21.937511,2,60.28266
-111.566734,10,60.29114
-31.466038,3,60.300383
-7.640908,1,60.300416
-119.720726,10,60.300425
-13.608306,1,60.3107
-28.184946,3,60.327167
-7.6592455,1,60.335436
-55.802383,7,60.348103
-128.36433,12,60.363902
-192.66162,13,60.379938
-56.291603,6,60.379968
-127.39679,9,60.388201
-12.583659,1,60.388221
-16.827759,1,60.38823
-20.724703,2,60.399176
-70.78443,7,60.407002
-90.86731,8,60.436664
-13.0847025,1,60.445048
-163.62163,12,60.45352
-7.229629,1,60.462269
-12.226107,1,60.470331
-119.44875,11,60.47035
-171.29504,15,60.479289
-13.097803,1,60.479304
-12.990573,1,60.479311
-13.760345,1,60.488041
-7.8222017,1,60.488061
-11.0625,1,60.496916
-11.567426,1,60.504789
-47.869152,4,60.513226
-120.363815,9,60.522485
-46.68877,4,60.522501
-24.101326,2,60.534972
-8.994636,1,60.544687
-38.73383,4,60.54471
-13.017145,1,60.553676
-8.054683,1,60.562323
-8.241053,1,60.570789
-8.091659,1,60.578656
-61.73842,5,60.586425
-91.73028,9,60.595302
-9.206475,1,60.595317
-83.46266,7,60.617895
-9.000416,1,60.626107
-202.05931,17,60.626124
-98.35046,8,60.636331
-31.481339,3,60.65112
-8.858029,1,60.65922
-54.730473,6,60.659236
-12.926563,1,60.668319
-12.9757805,1,60.668334
-182.91498,14,60.676512
-12.43,1,60.684676
-133.74713,12,60.699607
-7.022771,1,60.707696
-92.5038,9,60.730162
-201.24489,15,60.746023
-13.787321,1,60.754287
-93.6561,8,60.768213
-226.96321,20,60.77685
-12.424072,1,60.776868
-26.223068,1,60.785694
-24.5226,2,60.794473
-10.412298,1,60.794492
-238.12329,19,60.809288
-31.27888,3,60.823782
-15.92845,1,60.831714
-145.2746,15,60.843566
-96.98952,11,60.855021
-91.23274,6,60.871585
-189.87784,16,60.880404
-8.604289,1,60.880427
-8.031517,1,60.887977
-133.94778,11,60.895529
-8.204676,1,60.904364
-13.729127,1,60.912354
-101.78795,9,60.912371
-7.8524933,1,60.921245
-9.222535,1,60.929362
-7.0512285,1,60.937087
-72.78975,7,60.947105
-7.6258197,1,60.947129
-14.303245,1,60.955469
-24.656973,2,60.963455
-10.396558,1,60.971929
-24.514812,3,60.980955
-13.238762,1,60.989327
-7.867441,1,60.998704
