#{"t_start": 1770572514.125886, "env_id": "None"}
r,l,t
-16.390886,1,46.64135
-9.39462,1,46.650168
-88.4309,8,46.668375
-179.44382,15,46.676873
-7.9645615,1,46.685637
-90.37757,7,46.685667
-8.758607,1,46.694076
-8.161152,1,46.702194
-7.8802376,1,46.711283
-100.82468,11,46.743126
-155.20773,14,46.751349
-8.673966,1,46.760627
-8.235723,1,46.768821
-17.392586,1,46.776757
-8.573028,1,46.785754
-7.8333898,1,46.793921
-233.31058,23,46.793938
-17.56142,2,46.806333
-34.57056,4,46.817277
-224.3534,18,46.817293
-143.92725,12,46.829492
-63.562023,5,46.837869
-36.74773,4,46.846601
-8.126274,1,46.854816
-57.438126,5,46.854831
-97.19682,7,46.872526
-12.498386,1,46.88116
-82.29563,6,46.908963
-167.1366,14,46.918013
-8.370621,1,46.926733
-129.64937,14,46.935788
-12.766467,1,46.935825
-7.834142,1,46.944117
-8.11096,1,46.952738
-6.9430923,1,46.962481
-213.80994,18,46.971073
-7.9653645,1,46.97111
-11.836504,1,46.980921
-8.926519,1,46.980967
-8.11189,1,46.98991
-15.563311,2,46.998664
-8.570285,1,46.998686
-7.531235,1,47.007297
-8.109526,1,47.01625
-148.79291,12,47.016263
-116.311905,10,47.025199
-9.513479,1,47.025215
-8.337449,1,47.025223
-13.602522,1,47.035396
-10.509402,1,47.035474
-8.225102,1,47.035492
-17.360487,1,47.052478
-8.537859,1,47.052548
-7.9736023,1,47.061436
-107.62758,9,47.076337
-7.228065,1,47.084872
-8.981356,1,47.093737
-85.710434,8,47.101597
-92.790764,8,47.110491
-12.290904,1,47.110515
-24.335909,2,47.122458
-13.322887,1,47.131629
-52.31528,5,47.144302
-137.38168,13,47.152484
-43.509163,4,47.160313
-15.705978,2,47.169251
-8.369557,1,47.178151
-8.406398,1,47.187392
-8.891028,1,47.196238
-43.5949,5,47.205289
-155.8487,14,47.205302
-102.961494,9,47.218377
-8.641149,1,47.22716
-71.0683,7,47.243533
-56.008938,5,47.254077
-13.093976,1,47.262243
-97.363716,9,47.262266
-106.84007,10,47.272484
-49.77294,6,47.288607
-39.807438,4,47.297738
-9.95151,1,47.297757
-18.171255,1,47.306453
-44.522793,6,47.331506
-121.42919,11,47.331527
-7.3634706,1,47.33921
-12.555057,1,47.339225
-106.25792,8,47.339232
-20.792522,1,47.347933
-10.263508,1,47.356665
-22.621363,3,47.365181
-144.08658,14,47.365199
-29.599941,3,47.365207
-21.157887,2,47.373706
-10.2057495,1,47.37372
-9.112665,1,47.382214
-6.7130423,1,47.382225
-22.873884,2,47.382231
-7.4463286,1,47.3907
-9.187899,1,47.390715
-26.640152,1,47.399115
-7.9644823,1,47.407867
-91.99193,9,47.427745
-11.584799,1,47.436168
-7.887626,1,47.445385
-112.87394,11,47.457719
-80.362114,8,47.457733
-36.195896,2,47.469756
-7.9556613,1,47.478387
-30.39928,3,47.4784
-180.95206,14,47.486275
-90.73389,7,47.493974
-65.322716,6,47.512369
-83.40573,6,47.521213
-8.891896,1,47.521228
-83.96152,6,47.529637
-7.412499,1,47.529651
-11.558495,1,47.538876
-8.740496,1,47.538892
-178.1103,16,47.56716
-7.454954,1,47.575195
-74.2635,6,47.597131
-165.82196,16,47.597152
-13.407556,1,47.605833
-8.092408,1,47.605847
-16.165218,1,47.613628
-199.81985,17,47.622177
-24.970604,3,47.630712
-320.03397,24,47.655101
-85.13488,7,47.663267
-17.701223,2,47.672544
-12.9090805,1,47.672558
-8.533816,1,47.680547
-121.30918,11,47.680572
-19.014263,2,47.688874
-9.170477,1,47.688887
-151.2022,16,47.713702
-12.514129,1,47.722136
-105.42055,10,47.737888
-165.66277,11,47.747187
-9.272781,1,47.755918
-7.330708,1,47.764139
-199.19995,16,47.776608
-125.02568,11,47.788129
-38.943413,3,47.797044
-95.96489,8,47.797061
-54.56818,6,47.806035
-42.716766,4,47.82107
-41.55967,3,47.82109
-91.41341,9,47.837879
-57.654682,4,47.837894
-88.32954,9,47.845876
-21.36196,2,47.853407
-62.689434,7,47.860653
-73.82089,8,47.890075
-13.801447,1,47.898616
-161.25488,13,47.909847
-13.275373,1,47.918869
-195.34174,15,47.918893
-148.16919,13,47.9189
-30.984024,3,47.918906
-10.470898,1,47.927779
-11.231025,1,47.927794
-27.695005,3,47.944612
-59.06879,5,47.962738
-19.535118,1,47.970675
-108.89135,10,47.97069
-121.85728,10,47.978715
-12.668443,1,47.986978
-8.705462,1,47.995579
-21.182476,3,47.99559
-9.079412,1,48.004429
-18.596281,1,48.004437
-188.02744,15,48.013639
-12.887971,1,48.013663
-12.433396,1,48.013669
-11.645461,1,48.02266
-9.408697,1,48.022678
-9.623701,1,48.022686
-70.27061,7,48.03285
-11.080401,1,48.040941
-25.62417,2,48.052049
-86.52967,7,48.067338
-16.429636,1,48.075662
-72.93249,8,48.092865
-187.02112,14,48.103844
-28.387194,2,48.114804
-189.23526,17,48.123273
-9.877813,1,48.130885
-13.253897,1,48.139291
-132.3225,12,48.147258
-8.152651,1,48.155363
-90.35349,9,48.173863
-154.81581,13,48.173879
-11.849881,1,48.183471
-155.78757,11,48.201167
-13.585073,1,48.209811
-125.88303,11,48.218007
-8.334044,1,48.225771
-68.55776,7,48.225785
-10.71278,1,48.234401
-13.2859535,1,48.243434
-26.08631,2,48.243447
-49.89513,4,48.243455
-10.54633,1,48.252697
-15.712485,2,48.261022
-135.22435,13,48.270085
-83.03326,7,48.295545
-147.40463,12,48.309409
-13.734312,1,48.318132
-129.67897,12,48.330137
-8.194361,1,48.338499
-52.6232,4,48.347569
-8.625554,1,48.347587
-93.025764,9,48.355543
-219.07121,19,48.3678
-38.25748,3,48.37589
-11.836245,1,48.383794
-12.851009,1,48.392421
-29.197788,3,48.40732
-113.22254,10,48.415585
-11.20337,1,48.415604
-7.932173,1,48.424565
-127.22676,11,48.424577
-93.513,8,48.424584
-11.4134445,1,48.433367
-9.0527,1,48.433376
-9.466106,1,48.442149
-11.471872,1,48.442158
-28.621706,2,48.442164
-13.719663,1,48.450993
-61.803455,5,48.459421
-27.344818,3,48.471294
-31.44556,3,48.487573
-67.09809,7,48.487586
-7.8948326,1,48.495493
-8.179013,1,48.495505
-7.4765635,1,48.503344
-156.08577,13,48.520845
-7.9735017,1,48.528947
-128.94063,13,48.537995
-7.9671836,1,48.546777
-99.28359,8,48.546899
-30.27566,3,48.555413
-50.71261,4,48.571749
-8.539805,1,48.58044
-11.917301,1,48.588503
-76.70925,7,48.597621
-223.1329,19,48.619954
-67.42781,6,48.619975
-12.936171,1,48.629263
-13.834826,1,48.629285
-7.3423347,1,48.639172
-7.461118,1,48.654756
-30.614044,3,48.670807
-158.32672,16,48.679808
-9.837778,1,48.69092
-6.966508,1,48.704734
-79.84025,8,48.741743
-73.16506,6,48.763343
-9.090593,1,48.763379
-8.912542,1,48.772252
-24.067421,2,48.781354
-12.448644,1,48.789801
-127.72214,14,48.798829
-28.698765,3,48.798845
-8.698888,1,48.807319
-24.604982,2,48.816703
-8.418146,1,48.826936
-89.683014,7,48.842591
-11.752366,1,48.851121
-11.922688,1,48.8594
-358.5083,33,48.874451
-129.71976,11,48.882706
-39.394814,4,48.88272
-7.9862237,1,48.891405
-7.5458493,1,48.891417
-107.80236,10,48.891424
-17.14234,1,48.899541
-17.808807,2,48.907556
-51.446396,5,48.915974
-14.104292,1,48.92412
-27.873682,3,48.932237
-21.63744,1,48.941304
-79.67347,7,48.951684
-95.6773,9,48.987893
-9.778993,1,48.996821
-81.933846,8,48.996843
-9.676689,1,49.005748
-112.16976,10,49.023007
-30.59554,3,49.031924
-11.469834,1,49.031943
-13.053025,1,49.040534
-7.499383,1,49.040548
-8.558029,1,49.048269
-236.24852,20,49.0567
-13.630921,1,49.064676
-151.32327,14,49.08955
-47.413563,5,49.109595
-122.75413,11,49.109625
-8.422221,1,49.118365
-146.06898,16,49.126979
-13.2350445,1,49.136821
-13.382078,1,49.145516
-8.593259,1,49.155054
-210.9492,18,49.155075
-8.3700285,1,49.163277
-7.733593,1,49.172079
-7.1718574,1,49.179825
-8.582565,1,49.188969
-130.47176,13,49.207094
-139.92921,13,49.216559
-89.76592,9,49.216575
-10.896137,1,49.225183
-24.159931,1,49.225202
-62.18957,6,49.225209
-14.384592,1,49.233229
-31.938553,3,49.245354
-21.300016,2,49.245374
-19.592188,1,49.25396
-8.274449,1,49.253977
-14.903277,2,49.265531
-82.74691,7,49.27385
-50.909336,4,49.290701
-7.613194,1,49.299136
-175.87697,15,49.310466
-118.602234,9,49.310489
-77.30443,8,49.32195
-29.159729,3,49.330405
-8.430409,1,49.330423
-17.369108,2,49.342322
-97.96193,9,49.353578
-144.45573,11,49.371657
-15.215522,1,49.380282
-89.109055,8,49.393622
-118.56852,11,49.400949
-11.331902,1,49.409197
-12.747018,1,49.418175
-89.410576,9,49.434687
-48.632618,4,49.443111
-254.66373,20,49.451063
-41.850243,4,49.465907
-59.988056,4,49.474516
-17.398119,1,49.474532
-7.7978024,1,49.483028
-6.9168196,1,49.483044
-85.08148,9,49.494981
-39.803226,2,49.494995
-227.19662,16,49.503498
-8.173099,1,49.511387
-43.5687,4,49.523759
-71.537254,6,49.537332
-142.10071,9,49.545519
-42.912773,4,49.555058
-6.8330164,1,49.555098
-57.388763,6,49.555106
-11.095841,1,49.565139
-14.392739,1,49.573627
-22.285877,3,49.582596
-84.18387,8,49.608089
-136.187,10,49.608133
-28.62913,1,49.616748
-11.0846615,1,49.626275
-114.73916,10,49.644184
-50.34083,5,49.658067
-134.36566,10,49.673492
-14.843272,1,49.682592
-9.896864,1,49.690884
-7.8932714,1,49.699588
-19.017439,2,49.712375
-234.4358,23,49.724083
-7.2448554,1,49.732884
-8.4002285,1,49.741917
-133.63477,12,49.74194
-7.8988924,1,49.75108
-8.135845,1,49.759142
-39.442455,3,49.767471
-7.947276,1,49.776444
-127.053444,11,49.790791
-66.09457,6,49.799793
-7.861317,1,49.808641
-52.3171,7,49.82156
-8.849101,1,49.830365
-307.25504,28,49.844302
-8.508697,1,49.852484
-145.55215,11,49.87796
-111.13788,9,49.893868
-225.52559,17,49.893897
-13.740585,1,49.902299
-12.042444,1,49.902317
-13.701954,1,49.909485
-83.88668,8,49.920646
-8.423865,1,49.929017
-86.796295,7,49.944539
-9.484216,1,49.952518
-301.63934,23,49.965061
-11.4686365,1,49.973385
-125.32209,12,49.994946
-223.58005,15,49.994965
-89.5782,8,49.994972
-7.9903364,1,50.004284
-7.3189235,1,50.00431
-26.795818,2,50.013534
-15.448574,1,50.013549
-8.85837,1,50.022745
-46.20271,5,50.040841
-157.82599,15,50.056042
-15.43662,1,50.064523
-138.99527,11,50.072667
-86.73556,9,50.07268
-12.879961,1,50.081096
-12.448441,1,50.090233
-98.105736,9,50.102002
-34.433292,3,50.11152
-8.7049675,1,50.11154
-13.71089,1,50.119696
-78.31755,8,50.131731
-26.387434,2,50.131747
-8.071722,1,50.14105
-7.902857,1,50.141067
-20.01092,1,50.15022
-146.00879,13,50.162635
-15.528653,1,50.171757
-41.58929,4,50.18049
-106.631355,9,50.180508
-12.716059,1,50.188787
-11.054368,1,50.188799
-28.59603,3,50.198167
-8.886244,1,50.198188
-9.188489,1,50.198196
-116.749374,10,50.213854
-29.631636,3,50.213876
-16.030287,2,50.225969
-51.99497,6,50.235161
-98.141884,10,50.264342
-112.35152,9,50.272487
-160.24503,15,50.281196
-8.196933,1,50.281212
-10.249445,1,50.289702
-8.697931,1,50.289718
-8.012027,1,50.298338
-13.861217,1,50.298368
-22.92295,2,50.309991
-95.42522,8,50.324339
-28.998112,3,50.333028
-229.57968,16,50.333044
-15.938334,2,50.343919
-29.838537,3,50.361217
-12.919548,1,50.369504
-145.17924,12,50.389001
-49.89203,6,50.397565
-8.496734,1,50.397583
-11.83325,1,50.40594
-8.221848,1,50.415338
-174.11798,14,50.415353
-11.614773,1,50.423399
-245.25204,22,50.434947
-7.2638326,1,50.443467
-8.157135,1,50.452191
-77.93752,8,50.468052
-8.276649,1,50.47683
-13.300208,1,50.484851
-26.882942,3,50.499464
-13.756799,1,50.50804
-9.678512,1,50.516804
-96.05332,10,50.516825
-21.194014,2,50.530176
-7.365147,1,50.5393
-229.07736,18,50.547159
-259.25385,22,50.555786
-25.96464,3,50.571416
-7.133006,1,50.579457
-33.87162,3,50.594497
-11.405071,1,50.602211
-118.455734,11,50.612527
-11.597156,1,50.622108
-158.83362,15,50.622136
-8.966404,1,50.630811
-36.836452,4,50.640297
-9.963956,1,50.649303
-62.82532,5,50.660769
-7.670315,1,50.668805
-8.678847,1,50.677529
-7.518619,1,50.687044
-212.64798,19,50.687079
-14.449888,1,50.696123
-10.892476,1,50.696155
-7.2185993,1,50.705153
-8.895393,1,50.705183
-71.418465,9,50.716674
-60.738144,5,50.732157
-149.61478,14,50.732199
-12.647655,1,50.741534
-48.986656,5,50.750724
-76.96739,7,50.750752
-9.713171,1,50.759874
-32.918648,3,50.768387
-31.165684,3,50.791889
-148.64594,12,50.833977
-108.44463,9,50.834022
-11.124654,1,50.843674
-93.89074,6,50.843716
-8.098061,1,50.854684
-28.533108,3,50.863316
-129.9722,13,50.863336
-8.469865,1,50.871558
-25.380817,3,50.883231
-47.06207,4,50.894767
-13.145074,1,50.903449
-83.8397,7,50.903479
-86.142494,9,50.912674
-14.870809,1,50.9127
-51.371784,5,50.921099
-11.945173,1,50.921119
-103.32002,7,50.946379
-91.50577,7,50.954878
-87.919266,9,50.954898
-76.472305,7,50.954905
-17.775167,2,50.963437
-64.997314,6,50.985353
-54.57095,5,51.004586
-132.1328,12,51.013434
-10.258711,1,51.01345
-149.44696,13,51.024089
-31.031414,3,51.031936
-13.408978,1,51.040109
-191.2581,16,51.040124
-12.179656,1,51.048482
-8.527472,1,51.057065
-98.06893,9,51.071756
-108.304054,7,51.071777
-9.585223,1,51.080531
-11.47189,1,51.080553
-8.259177,1,51.088956
-87.28819,8,51.097614
-34.226837,3,51.105306
-7.710411,1,51.113815
-113.61999,9,51.122726
-8.287546,1,51.130133
-122.7706,9,51.151764
-12.867745,1,51.160033
-116.34247,11,51.160052
-7.5806146,1,51.168345
-125.42019,10,51.182172
-168.10582,13,51.191576
-7.989509,1,51.200293
-7.806766,1,51.209123
-67.571655,8,51.218782
-20.39372,2,51.227917
-8.665089,1,51.227939
-7.0453234,1,51.236979
-16.109188,2,51.248567
-152.25337,12,51.256969
-10.041629,1,51.256982
-11.314351,1,51.265719
-93.92416,7,51.277113
-7.9139404,1,51.285653
-163.61975,15,51.297147
-63.697086,6,51.315716
-127.599945,13,51.332882
-106.06616,8,51.342187
-11.977984,1,51.342226
-11.329542,1,51.354555
-8.517318,1,51.363283
-134.39561,16,51.371556
-8.460471,1,51.371575
-7.6143126,1,51.380074
-7.9906216,1,51.380093
-8.190393,1,51.389168
-70.54191,7,51.401797
-33.02439,3,51.40182
-187.0275,17,51.42614
-93.79173,9,51.434015
-66.94699,7,51.434033
-8.302608,1,51.442119
-13.430797,1,51.450625
-122.577934,11,51.462728
-40.97763,4,51.462745
-46.526936,4,51.480546
-111.07454,10,51.489899
-17.550924,1,51.499018
-11.05442,1,51.506915
-35.51126,3,51.506931
-10.504509,1,51.515048
-13.051697,1,51.515061
-110.44537,8,51.515069
-8.589848,1,51.523665
-14.017052,1,51.523688
-128.87729,12,51.532221
-11.873727,1,51.532239
-15.535479,2,51.532248
-10.025558,1,51.541449
-8.158175,1,51.549677
-11.990083,1,51.557926
-60.854164,5,51.566035
-27.777853,2,51.578826
-10.049676,1,51.588676
-77.42783,7,51.588688
-81.28135,8,51.597397
-10.767798,1,51.597415
-7.732605,1,51.597422
-8.304958,1,51.606488
-8.611131,1,51.606501
-24.818819,2,51.614939
-8.148391,1,51.614954
-8.312056,1,51.623688
-11.670596,1,51.6237
-26.393728,3,51.632198
-7.8420954,1,51.63221
-9.406539,1,51.641385
-107.09389,10,51.641396
-7.638764,1,51.649826
-26.973026,3,51.66618
-91.02048,6,51.6662
-15.812433,1,51.674444
-8.834731,1,51.674455
-124.099075,11,51.69698
-67.158936,5,51.696995
-12.813066,1,51.707035
-135.16309,11,51.707052
-11.909106,1,51.707058
-7.6654096,1,51.715866
-11.665164,1,51.715881
-7.0076513,1,51.724497
-28.880135,3,51.733338
-10.398796,1,51.733349
-19.394302,2,51.733355
-111.89538,10,51.741879
-8.691743,1,51.741894
-7.7888136,1,51.750932
-20.728752,2,51.750945
-23.28028,3,51.759467
-79.82107,7,51.782135
-28.605232,3,51.79633
-129.66339,10,51.804884
-117.87166,11,51.816935
-82.55716,8,51.840864
-14.104333,1,51.848963
-122.96962,11,51.857421
-11.350167,1,51.857438
-9.360885,1,51.865017
-311.97015,22,51.873026
-11.255079,1,51.881057
-17.098896,2,51.881073
-16.36416,1,51.889729
-8.728984,1,51.889742
-20.938059,1,51.897939
-12.006634,1,51.897954
-7.784414,1,51.906906
-7.988664,1,51.916374
-8.084402,1,51.925999
-8.4366865,1,51.934963
-144.51347,10,51.943802
-14.26952,1,51.952417
-147.00078,12,51.978223
-11.095511,1,51.98729
-283.25272,27,51.995212
-100.62681,9,52.004393
-17.98509,2,52.00441
-9.6371155,1,52.004417
-161.8367,13,52.015923
-8.048696,1,52.024024
-47.958496,5,52.036249
-8.310381,1,52.044091
-78.52309,8,52.055711
-79.86765,6,52.06422
-64.77064,7,52.080025
-8.234248,1,52.088645
-38.777157,5,52.088658
-8.516567,1,52.09759
-19.301338,1,52.097603
-100.62628,8,52.106412
-158.5587,16,52.106426
-7.9843984,1,52.106434
-11.881323,1,52.114096
-7.063241,1,52.122923
-10.350802,1,52.130655
-14.893267,2,52.142931
-73.105804,7,52.15557
-78.33835,8,52.164637
-13.761734,1,52.164648
-35.357388,4,52.173458
-143.04485,11,52.182083
-21.333635,2,52.182093
-50.015244,6,52.20829
-86.32875,7,52.215999
-9.651009,1,52.216015
-79.40977,9,52.223914
-9.768417,1,52.232786
-29.030884,3,52.24794
-82.257484,6,52.255457
-13.865773,1,52.263828
-69.93603,7,52.263844
-25.144901,3,52.272263
-6.875212,1,52.272276
-10.901057,1,52.280287
-267.57272,24,52.305379
-98.006256,8,52.305406
-73.88046,7,52.314282
-6.7028875,1,52.314297
-7.780827,1,52.314304
-8.063139,1,52.322863
-8.365785,1,52.322884
-147.79424,15,52.348858
-53.74874,6,52.348883
-100.741844,7,52.35727
-10.070943,1,52.365587
-35.955135,3,52.373862
-96.983086,10,52.373883
-19.60556,2,52.385449
-52.00953,5,52.38547
-14.212584,1,52.394608
-10.919112,1,52.394626
-39.669724,4,52.403546
-6.7996597,1,52.403558
-8.055425,1,52.41251
-7.486879,1,52.412523
-11.710422,1,52.420831
-9.237403,1,52.430219
-55.41422,6,52.449638
-36.16935,4,52.449652
-8.412616,1,52.458481
-7.683913,1,52.458495
-44.66415,5,52.477192
-11.099849,1,52.485923
-8.505719,1,52.49472
-237.24455,20,52.494731
-86.79043,8,52.503646
-39.81441,3,52.519063
-45.791416,5,52.528324
-8.506349,1,52.537396
-8.4615965,1,52.546613
-331.86774,23,52.546635
-8.191385,1,52.556214
-52.64134,4,52.556226
-14.53534,1,52.556233
-8.854507,1,52.564756
-116.17547,9,52.56477
-8.990717,1,52.564777
-8.366759,1,52.573734
-34.22982,3,52.582361
-24.409252,2,52.582372
-13.32568,1,52.590453
-36.923763,4,52.599214
-9.856757,1,52.599228
-10.440369,1,52.608957
-8.872487,1,52.608979
-44.17152,4,52.608986
-25.544374,3,52.608991
-11.018238,1,52.620176
-7.7429924,1,52.620201
-9.598738,1,52.620208
-8.697841,1,52.630661
-16.405722,2,52.630685
-8.348054,1,52.630691
-10.05915,1,52.638851
-13.064601,1,52.646694
-13.146747,1,52.655764
-33.830338,4,52.664269
-8.013582,1,52.673395
-39.446983,5,52.673426
-28.54341,3,52.68282
-86.425,9,52.695217
-8.052101,1,52.703978
-52.293247,5,52.712234
-38.997078,4,52.728001
-19.323233,2,52.739591
-99.12238,10,52.748541
-131.14093,12,52.756977
-17.105358,1,52.756991
-13.924006,1,52.765564
-35.147095,3,52.765584
-10.8688545,1,52.765592
-133.98592,11,52.781163
-54.01139,5,52.79394
-53.187443,5,52.793968
-34.05892,3,52.809446
-55.180874,5,52.820541
-15.8545065,1,52.8294
-81.577576,8,52.829416
-10.435491,1,52.836787
-142.19498,13,52.844592
-56.486984,5,52.860313
-100.4402,8,52.860329
-12.845229,1,52.868097
-83.24149,8,52.898705
-166.8641,12,52.914239
-8.434433,1,52.921981
-171.18689,18,52.930344
-10.657643,1,52.938949
-9.089393,1,52.946643
-261.40125,22,52.96502
-61.334476,6,52.965058
-87.37044,10,52.965066
-38.654213,3,52.965072
-11.154055,1,52.974329
-8.174678,1,52.974359
-16.626484,1,52.974367
-8.159393,1,52.98292
-8.187646,1,52.99143
-19.953451,2,52.991455
-8.8360615,1,53.000325
-25.91915,3,53.000347
-9.040805,1,53.000354
-8.771563,1,53.00843
-14.696369,1,53.016974
-62.33771,7,53.039242
-103.752785,10,53.054095
-44.271057,4,53.063402
-10.346021,1,53.063431
-125.33884,11,53.075154
-44.314354,4,53.087006
-91.7192,8,53.106205
-273.71262,23,53.106242
-20.812338,1,53.114761
-8.983429,1,53.114785
-65.8625,7,53.126529
-10.912417,1,53.135736
-68.23938,6,53.150762
-140.04338,14,53.159567
-12.97786,1,53.159588
-91.73288,8,53.169456
-7.522613,1,53.169474
-9.11048,1,53.178053
-76.539024,9,53.192844
-87.35674,8,53.212377
-36.26681,4,53.236259
-160.49406,12,53.244393
-10.926526,1,53.244412
-9.334723,1,53.252934
-125.95357,13,53.262004
-106.1824,13,53.278487
-31.328045,3,53.278516
-9.055406,1,53.287722
-19.064976,2,53.296621
-12.73108,1,53.305135
-7.9063234,1,53.314208
-81.28763,9,53.323356
-12.83538,1,53.32337
-94.758896,10,53.323377
-8.078637,1,53.333138
-9.149022,1,53.333153
-10.608343,1,53.333161
-8.570162,1,53.342212
-9.14165,1,53.350875
-11.171062,1,53.360026
-29.913473,4,53.369007
-7.5061593,1,53.369028
-121.34311,10,53.37792
-88.99841,6,53.386087
-68.22007,6,53.407763
-65.75435,5,53.4078
-8.270771,1,53.41598
-8.45388,1,53.416003
-109.0956,8,53.416011
-7.8193684,1,53.424906
-14.396878,1,53.424923
-9.769458,1,53.433461
-27.370766,2,53.433474
-13.839882,1,53.442118
-12.450305,1,53.44213
-46.65266,3,53.461024
-41.579746,4,53.469394
-160.0499,15,53.469414
-9.395459,1,53.477505
-72.04859,7,53.477527
-9.4344015,1,53.477534
-13.490429,1,53.486825
-8.087256,1,53.486845
-7.999708,1,53.494954
-96.60187,11,53.522189
-8.234543,1,53.531055
-67.94427,8,53.531075
-116.09384,12,53.541817
-34.699146,3,53.551304
-9.8519,1,53.551322
-7.166071,1,53.560203
-12.957532,1,53.560219
-153.94711,14,53.569009
-16.680573,2,53.577542
-33.21268,3,53.587356
-7.6690373,1,53.587372
-8.160931,1,53.596644
-29.87279,3,53.596657
-7.6516843,1,53.596665
-17.260237,1,53.605268
-9.089192,1,53.60528
-132.30109,11,53.617422
-39.925453,3,53.617437
-14.293826,1,53.626082
-39.089233,4,53.634384
-62.50127,5,53.643402
-14.664474,1,53.643422
-8.507801,1,53.653089
-76.68144,8,53.669966
-8.563904,1,53.678372
-8.996146,1,53.690212
-7.7741337,1,53.698433
-108.303535,10,53.698456
-9.058475,1,53.706558
-17.30075,1,53.714256
-8.421054,1,53.723151
-35.562904,3,53.723168
-8.023058,1,53.731595
-128.21036,13,53.739932
-9.115313,1,53.748356
-164.21855,14,53.756482
-68.254196,6,53.768616
-8.239638,1,53.777374
-96.46305,9,53.799884
-104.58662,10,53.811632
-15.148357,2,53.811667
-8.576161,1,53.819331
-80.344536,9,53.828754
-206.03952,15,53.828775
-10.366284,1,53.828784
-9.169507,1,53.837139
-50.6808,5,53.849234
-75.89811,8,53.873043
-9.887437,1,53.88164
-69.447586,7,53.881656
-8.361535,1,53.89029
-131.67381,11,53.890302
-11.771084,1,53.8997
-8.630495,1,53.899717
-130.7241,12,53.899724
-11.249376,1,53.908519
-7.5156674,1,53.908531
-8.553196,1,53.908538
-7.985266,1,53.917519
-9.045571,1,53.917535
-27.743792,3,53.932876
-63.116726,7,53.932891
-139.81705,11,53.961025
-87.24018,8,53.961052
-8.440218,1,53.96994
-14.754968,1,53.969963
-156.79904,13,53.969973
-97.92799,10,53.978138
-17.796759,2,53.985871
-36.34776,3,53.994063
-66.212685,6,54.010047
-54.588066,4,54.020502
-69.76774,7,54.029965
-10.6640835,1,54.029995
-24.206358,3,54.039881
-16.328894,2,54.049217
-8.492822,1,54.049234
-110.22013,8,54.049242
-14.859567,1,54.057721
-22.297062,2,54.065877
-15.650021,1,54.074024
-19.751245,1,54.082302
-67.28058,5,54.094773
-34.757755,4,54.107194
-11.497218,1,54.115701
-7.494704,1,54.124615
-149.46199,11,54.133064
-213.65794,19,54.158971
-8.759617,1,54.169088
-173.23642,16,54.186696
-163.41238,13,54.194453
-177.26735,14,54.210515
-48.377872,5,54.223036
-173.65947,13,54.236084
-54.447193,6,54.249979
-130.9784,13,54.258885
-9.642513,1,54.268308
-45.280125,5,54.26833
-8.126414,1,54.277257
-136.98073,12,54.277272
-7.6617913,1,54.286392
-12.379282,1,54.286407
-63.630955,5,54.294984
-17.11287,1,54.30388
-40.669025,5,54.312659
-43.0686,4,54.321377
-68.08031,6,54.33338
-13.587766,1,54.341481
-87.04827,6,54.353646
-10.882633,1,54.362901
-72.34945,6,54.362931
-47.96942,4,54.373999
-8.644218,1,54.382701
-146.67973,13,54.398684
-12.432128,1,54.407192
-72.70214,7,54.416008
-67.586006,6,54.425186
-8.497287,1,54.4252
-103.110825,9,54.434047
-10.896215,1,54.434061
-15.007935,1,54.434069
-13.480253,1,54.44302
-13.359095,1,54.443037
-17.899742,1,54.452086
-99.89068,8,54.467108
-69.35865,6,54.47631
-52.85958,5,54.476337
-9.32673,1,54.476345
-7.317193,1,54.486675
-8.772895,1,54.495389
-92.551834,7,54.502719
-8.29131,1,54.502733
-13.168166,1,54.510702
-115.65145,10,54.534778
-116.65341,10,54.534804
-13.628981,1,54.543171
-8.516825,1,54.543188
-81.26308,8,54.551874
-12.663575,1,54.551885
-14.875258,1,54.559859
-9.046046,1,54.559869
-39.105812,3,54.574468
-9.980978,1,54.582955
-172.7032,14,54.582982
-79.83124,7,54.597404
-41.158653,4,54.605634
-110.25414,11,54.61376
-56.006466,6,54.623281
-7.768326,1,54.631703
-47.1486,4,54.63172
-24.27485,3,54.63994
-88.629585,8,54.659647
-9.792002,1,54.668368
-91.41131,9,54.681987
-112.88813,9,54.682003
-14.702154,1,54.691037
-9.785792,1,54.691055
-53.74476,5,54.699859
-14.456914,1,54.69987
-8.566406,1,54.708539
-147.18933,11,54.708556
-7.845888,1,54.716809
-14.93126,2,54.71682
-8.36508,1,54.725932
-24.920485,2,54.737569
-11.808708,1,54.737587
-43.34677,4,54.747117
-17.528622,1,54.747134
-11.821946,1,54.755326
-55.269066,5,54.774538
-150.88641,12,54.786362
-64.00331,6,54.795976
-147.39732,12,54.81572
-65.4961,8,54.815744
-10.5821905,1,54.824788
-106.29891,11,54.843088
-13.690696,1,54.85208
-59.367207,6,54.86086
-58.871517,4,54.879311
-171.01227,17,54.888455
-17.159437,1,54.888471
-8.10161,1,54.897474
-12.873213,1,54.89749
-12.29951,1,54.906542
-203.84688,17,54.922172
-40.81306,4,54.931279
-100.765465,7,54.9436
-9.721329,1,54.954085
-44.705433,4,54.963069
-72.99608,6,54.972252
-8.797536,1,54.972272
-184.97137,17,54.972279
-12.194926,1,54.981024
-7.411503,1,54.989778
-10.509493,1,54.999061
-47.55444,5,55.024367
-102.93417,9,55.035214
-7.723075,1,55.035241
-9.202334,1,55.043915
