#{"t_start": 1770573625.21714, "env_id": "None"}
r,l,t
-7.553088,1,9.498239
-14.115223,1,9.506125
-160.497,15,9.527394
-207.64908,16,9.527415
-11.169415,1,9.535311
-106.44003,11,9.550043
-11.204322,1,9.557989
-13.306566,1,9.566437
-150.06892,12,9.574933
-19.651798,1,9.583324
-8.352465,1,9.591295
-9.122055,1,9.599601
-100.07232,10,9.60773
-66.242004,5,9.60774
-7.0101786,1,9.616512
-7.5210443,1,9.616524
-8.241192,1,9.625639
-8.345006,1,9.625653
-13.41008,1,9.634972
-7.280807,1,9.634983
-154.418,15,9.644505
-10.629238,1,9.644514
-122.22467,12,9.673359
-101.281334,8,9.67338
-17.181564,1,9.681219
-12.251173,1,9.688682
-174.25145,15,9.70979
-78.81333,9,9.717834
-8.2688675,1,9.72665
-110.92651,10,9.73909
-264.46094,20,9.747532
-8.43482,1,9.747543
-11.625925,1,9.75507
-44.880985,5,9.772682
-58.656124,6,9.795253
-42.441933,4,9.811209
-9.131833,1,9.81921
-195.71411,19,9.81923
-13.834345,1,9.827515
-226.63904,17,9.835498
-9.056088,1,9.835525
-7.5719757,1,9.844382
-331.82703,25,9.852907
-7.8530884,1,9.85292
-28.648764,3,9.861759
-55.055355,5,9.861774
-8.344272,1,9.86178
-7.7766523,1,9.870257
-26.2943,2,9.878712
-7.704452,1,9.886352
-10.332107,1,9.894142
-40.446064,3,9.909571
-93.440765,8,9.917381
-138.68823,10,9.92518
-7.8673444,1,9.933506
-134.49582,12,9.949233
-68.26127,5,9.970408
-137.42848,13,9.983842
-137.99405,11,9.983856
-43.01698,5,9.994438
-236.59718,16,9.994453
-12.531498,1,10.002354
-13.315903,1,10.010017
-100.84255,8,10.029827
-7.6051636,1,10.039194
-54.203995,5,10.039216
-11.286273,1,10.047674
-109.1108,8,10.047692
-245.80649,21,10.088773
-193.24237,12,10.088809
-139.25105,12,10.097649
-18.100374,1,10.097675
-7.9536076,1,10.097682
-154.17363,12,10.097688
-7.9175434,1,10.106042
-10.996053,1,10.106059
-24.562906,2,10.117806
-131.27837,11,10.151447
-161.80736,13,10.160351
-142.11853,13,10.160374
-13.823906,1,10.168568
-13.014591,1,10.178361
-29.368744,3,10.17838
-13.742404,1,10.186198
-210.69247,18,10.208062
-94.34377,8,10.208091
-9.924359,1,10.215915
-57.425198,6,10.234911
-144.37935,12,10.242633
-49.661953,5,10.260576
-177.39574,17,10.260605
-8.436177,1,10.268771
-33.144394,4,10.283814
-49.895443,6,10.293538
-167.23312,16,10.293552
-11.865415,1,10.302023
-8.269108,1,10.302041
-14.504571,1,10.311088
-6.8226414,1,10.311103
-12.923373,1,10.319589
-8.534335,1,10.319606
-174.39355,15,10.330988
-67.54672,6,10.349689
-45.198612,4,10.349705
-8.734521,1,10.35739
-192.42386,14,10.371383
-104.45016,10,10.371399
-7.6907964,1,10.380414
-10.3291,1,10.388419
-29.839966,3,10.396584
-73.10723,7,10.396595
-13.679416,1,10.405931
-10.043776,1,10.414889
-17.068338,2,10.42942
-63.440697,5,10.438347
-11.195571,1,10.438362
-135.88857,12,10.446876
-117.403915,10,10.460664
-32.94923,3,10.460677
-7.776184,1,10.469387
-9.430017,1,10.469404
-9.48212,1,10.47712
-79.00516,7,10.485866
-39.5661,5,10.501878
-48.068844,4,10.510275
-16.037827,1,10.518349
-68.89701,6,10.51836
-36.85442,4,10.52901
-9.457835,1,10.537673
-12.260058,1,10.545608
-229.37544,18,10.557342
-12.747821,1,10.566262
-80.389435,7,10.566277
-8.804651,1,10.575168
-7.731411,1,10.575183
-37.47395,4,10.592476
-41.7715,4,10.592494
-14.339212,2,10.603361
-142.60593,14,10.603373
-112.68317,11,10.612839
-8.361678,1,10.612851
-30.26825,3,10.612857
-16.416437,1,10.612863
-7.869014,1,10.622014
-7.666534,1,10.63034
-55.306324,5,10.644523
-38.364063,4,10.661411
-122.9366,10,10.669473
-92.58023,11,10.677859
-8.754242,1,10.677876
-7.76501,1,10.686331
-48.77352,5,10.699027
-25.838333,3,10.699041
-168.33618,15,10.713168
-25.595327,3,10.726183
-116.10784,10,10.736642
-8.645174,1,10.745299
-145.51877,13,10.762944
-7.7136445,1,10.771796
-84.360054,6,10.780967
-156.57315,15,10.780983
-8.5871315,1,10.788353
-27.140493,3,10.79664
-8.213833,1,10.804697
-21.784498,3,10.813728
-224.10097,15,10.824808
-7.7912235,1,10.833708
-7.88304,1,10.841745
-49.051365,5,10.849749
-57.86337,6,10.849761
-7.413901,1,10.857911
-20.01741,2,10.857922
-132.03944,11,10.866922
-11.322699,1,10.866935
-8.966627,1,10.876029
-16.82707,2,10.876043
-7.938742,1,10.876049
-71.81256,7,10.90356
-8.173639,1,10.910528
-113.25831,9,10.918511
-179.52625,14,10.928634
-42.358753,5,10.93854
-64.56765,5,10.946422
-87.90473,7,10.964666
-44.877766,5,10.964678
-286.65543,22,10.981525
-8.842362,1,10.989422
-119.582054,9,11.005217
-107.993546,9,11.005239
-22.6749,1,11.012613
-12.723059,1,11.020905
-180.88647,15,11.02092
-79.911964,7,11.029577
-9.351062,1,11.029591
-121.50226,10,11.066076
-137.00336,12,11.077708
-8.215893,1,11.085806
-16.192554,1,11.094239
-247.37643,18,11.102249
-191.01077,16,11.102268
-8.171008,1,11.11178
-7.6558647,1,11.111796
-14.099617,1,11.120139
-10.261924,1,11.120157
-110.483665,10,11.135213
-8.745629,1,11.144806
-118.98605,8,11.162221
-125.998375,11,11.162239
-66.16288,5,11.169977
-11.49681,1,11.17888
-11.077224,1,11.187402
-169.97519,12,11.195787
-33.114265,3,11.207319
-14.245468,1,11.217078
-130.82164,11,11.23481
-143.861,11,11.234823
-7.420372,1,11.243615
-15.925034,1,11.243627
-7.535781,1,11.251447
-43.304226,5,11.269069
-35.02139,4,11.269082
-188.95099,14,11.277385
-68.12629,7,11.300784
-61.56173,7,11.300797
-172.66112,18,11.309081
-85.59449,7,11.309093
-8.103494,1,11.316216
-37.493362,3,11.324822
-96.35329,8,11.348784
-88.12002,8,11.359928
-148.67204,12,11.368992
-65.90955,5,11.379646
-9.651734,1,11.387654
-46.69801,4,11.39656
-9.454026,1,11.405524
-7.147583,1,11.414059
-86.0413,7,11.414071
-203.06575,17,11.422638
-49.126015,5,11.431394
-22.994558,3,11.439432
-10.235833,1,11.448946
-116.61262,7,11.466345
-34.03363,3,11.479617
-106.95667,9,11.491133
-149.06587,11,11.491146
-37.161133,3,11.499645
-14.985023,1,11.499656
-7.907828,1,11.499662
-40.530777,3,11.514263
-8.210734,1,11.522587
-215.76353,18,11.522604
-9.544141,1,11.53083
-59.367252,6,11.539142
-88.702324,8,11.551577
-53.72418,5,11.559698
-8.075836,1,11.567541
-81.748604,7,11.579066
-29.11997,3,11.588283
-55.78754,5,11.588294
-59.76277,7,11.5883
-11.959121,1,11.59694
-20.884014,2,11.604898
-44.625458,4,11.61407
-20.4728,1,11.614085
-7.047866,1,11.622605
-35.2153,4,11.631521
-9.551463,1,11.63153
-13.155161,1,11.639324
-76.706024,8,11.651951
-45.016945,4,11.659907
-35.180244,3,11.671524
-171.81837,15,11.69817
-102.74603,10,11.70625
-141.98177,11,11.720325
-9.180519,1,11.727795
-10.107994,1,11.735758
-210.7188,18,11.735775
-7.3304296,1,11.74465
-13.464603,1,11.753203
-88.602196,8,11.753219
-22.158026,3,11.762451
-7.6515713,1,11.762466
-11.224163,1,11.762473
-77.78461,5,11.787129
-129.08455,13,11.787159
-79.396736,7,11.797678
-56.053337,5,11.810742
-57.890285,6,11.824059
-87.824844,9,11.83262
-9.402023,1,11.832639
-79.10901,7,11.846697
-37.572643,4,11.855782
-11.175892,1,11.855797
-48.999134,5,11.864779
-8.490318,1,11.864798
-14.351485,1,11.873946
-9.487866,1,11.873957
-28.117998,2,11.873963
-249.1632,25,11.894101
-12.5390215,1,11.903018
-74.09476,7,11.911684
-11.873261,1,11.911699
-14.922882,1,11.919549
-111.381226,11,11.935756
-172.27985,11,11.935774
-51.194866,3,11.93578
-12.627616,1,11.945115
-13.064308,1,11.945132
-41.592625,5,11.945139
-8.622223,1,11.953096
-29.779781,3,11.961697
-78.646706,8,11.986078
-146.53317,11,12.001766
-139.98805,11,12.010484
-7.8899426,1,12.010497
-11.049848,1,12.019233
-75.01307,8,12.031608
-37.353226,4,12.041033
-185.11426,18,12.049638
-7.6338754,1,12.05837
-33.441036,3,12.058383
-10.590203,1,12.067007
-18.066324,2,12.079011
-8.958855,1,12.087867
-58.06321,6,12.087881
-8.508699,1,12.097089
-17.306808,1,12.106124
-7.9882574,1,12.114607
-15.07104,1,12.123245
-14.387871,1,12.132764
-8.260994,1,12.141893
-7.9889274,1,12.151034
-159.64624,18,12.162652
-9.246946,1,12.171336
-28.241241,3,12.185355
-220.74168,19,12.196487
-194.00604,18,12.210797
-49.260612,5,12.210812
-14.126982,1,12.218997
-115.25308,12,12.219006
-80.73709,8,12.235087
-14.114975,1,12.243548
-109.89009,9,12.261559
-8.210009,1,12.270203
-163.10768,12,12.280937
-7.639715,1,12.288661
-149.78525,9,12.297914
-152.18802,15,12.297934
-9.166292,1,12.29794
-9.292996,1,12.306692
-61.76153,5,12.32447
-98.4004,11,12.337531
-99.17789,7,12.337547
-74.60052,7,12.347041
-9.111036,1,12.347057
-9.004126,1,12.347064
-35.17029,3,12.347069
-53.759552,5,12.368332
-105.8937,8,12.381135
-13.327564,1,12.389272
-92.74638,9,12.389284
-7.842105,1,12.398004
-95.708244,10,12.39802
-8.676541,1,12.398028
-15.927354,2,12.40929
-40.217587,3,12.418192
-8.57729,1,12.418203
-7.711537,1,12.426571
-77.145645,6,12.451699
-101.528984,10,12.451715
-116.357086,10,12.46505
-34.73555,4,12.473624
-13.17215,1,12.473637
-61.852463,5,12.492749
-253.10892,25,12.501225
-105.72609,10,12.501241
-8.5430155,1,12.510476
-13.764215,1,12.519161
-40.621777,4,12.527501
-40.348503,3,12.527511
-16.67166,2,12.539578
-9.080028,1,12.54832
-8.359169,1,12.556999
-42.225506,4,12.557011
-40.56338,3,12.570914
-122.74413,10,12.582883
-179.51218,18,12.582897
-73.21351,6,12.598659
-136.03958,11,12.622392
-148.46178,12,12.630334
-10.083368,1,12.630349
-217.42607,21,22.396548
-52.105434,5,22.405007
-8.014958,1,22.413721
-160.14972,16,22.424852
-8.705279,1,22.432556
-135.16675,10,22.441407
-46.872326,5,22.450849
-8.626776,1,22.450873
-7.01633,1,22.46024
-12.959162,1,22.460253
-11.664487,1,22.46937
-84.066345,9,22.469383
-14.25239,1,22.478528
-103.762054,10,22.501142
-14.88722,1,22.511007
-60.21897,7,22.519496
-74.80552,6,22.550496
-183.03275,15,22.55876
-9.493767,1,22.558781
-196.64854,18,22.570217
-188.59227,16,22.595299
-12.293071,1,22.603157
-123.095825,11,22.619233
-143.97629,13,22.61925
-7.3837624,1,22.627903
-23.768024,3,22.638275
-46.651646,5,22.651466
-8.285528,1,22.660126
-39.40958,4,22.660147
-317.28177,23,22.674258
-155.29419,15,22.68322
-45.234875,5,22.69065
-11.68724,1,22.690666
-105.83156,8,22.704283
-30.687525,3,22.704308
-13.173411,1,22.712598
-7.612299,1,22.720249
-107.154945,9,22.739673
-93.956894,8,22.751412
-150.76472,13,22.751437
-91.179016,8,22.763533
-8.530525,1,22.771661
-40.5322,3,22.771685
-62.763065,5,22.783881
-27.351366,3,22.793316
-97.482124,8,22.793356
-11.915845,1,22.802252
-54.410847,5,22.821459
-18.143692,1,22.830165
-68.9743,7,22.841793
-64.698494,7,22.850595
-44.561844,5,22.863232
-10.353496,1,22.871711
-30.549976,3,22.871735
-219.81273,15,22.881145
-8.212295,1,22.881166
-13.178088,1,22.889874
-7.7844543,1,22.889891
-8.258503,1,22.898437
-7.0460124,1,22.907586
-93.00676,7,22.922747
-96.24867,9,22.941099
-233.81435,15,22.941122
-119.10774,10,22.956476
-7.8611083,1,22.965246
-8.215409,1,22.972779
-133.15192,10,22.981917
-75.57251,8,22.99435
-8.011254,1,23.00248
-12.384125,1,23.010887
-13.222721,1,23.019749
-152.663,12,23.028173
-164.30602,15,23.059432
-95.91859,10,23.071553
-11.11509,1,23.079001
-123.44682,13,23.086677
-81.19975,6,23.111501
-71.61779,8,23.120587
-252.75557,25,23.120611
-18.411013,2,23.129501
-9.275878,1,23.129517
-33.663624,2,23.141239
-73.82819,6,23.154044
-13.7935095,1,23.162687
-11.904649,1,23.171437
-230.23354,19,23.171453
-7.9040833,1,23.18011
-88.17552,7,23.207272
-62.051476,6,23.207304
-142.18422,14,23.207311
-150.60837,13,23.216141
-7.754853,1,23.216158
-7.8074374,1,23.216164
-10.562839,1,23.21617
-8.1311455,1,23.225419
-8.718106,1,23.225435
-9.204712,1,23.225442
-8.08074,1,23.225447
-9.023209,1,23.234036
-17.714287,2,23.245337
-9.090068,1,23.253441
-46.277267,5,23.261904
-94.659706,7,23.274557
-106.0278,9,23.301374
-90.9327,8,23.301409
-7.0114765,1,23.309255
-11.23446,1,23.309273
-171.1408,14,23.309281
-10.249639,1,23.31793
-7.781718,1,23.317942
-7.66651,1,23.317947
-8.086238,1,23.326733
-180.36853,15,23.350945
-102.023415,7,23.350962
-8.620767,1,23.358302
-71.760704,8,23.366499
-22.440044,2,23.374587
-23.548536,3,23.374605
-9.253762,1,23.383063
-10.971825,1,23.383082
-173.03099,15,23.403876
-8.346765,1,23.411175
-56.406494,6,23.419114
-7.6481752,1,23.427715
-11.833201,1,23.436581
-87.0727,9,23.445062
-12.675081,1,23.452892
-6.6273856,1,23.461283
-9.1137905,1,23.468995
-79.20386,8,23.489085
-133.76083,11,23.489113
-215.16928,19,23.497334
-73.947235,7,23.510254
-7.627303,1,23.518008
-55.861084,6,23.528487
-59.433765,6,23.528505
-7.3814173,1,23.536941
-51.666866,6,23.536951
-43.561115,4,23.552673
-41.565933,4,23.560443
-46.995205,5,23.568015
-27.673376,3,23.577451
-9.617728,1,23.585923
-24.090317,2,23.585945
-8.055454,1,23.595928
-122.309204,11,23.595951
-9.117258,1,23.604446
-111.095985,9,23.622944
-56.89502,6,23.622956
-45.74415,5,23.622962
-13.003642,1,23.631458
-8.093214,1,23.639596
-31.688568,3,23.6474
-9.153603,1,23.655162
-21.933071,2,23.667174
-8.388732,1,23.675858
-9.1612425,1,23.68435
-129.96907,12,23.684367
-167.9965,11,23.697299
-9.03349,1,23.705488
-72.924065,6,23.716926
-179.1955,15,23.732189
-75.750374,5,23.751665
-135.26923,11,23.759992
-8.727689,1,23.760005
-8.802289,1,23.768589
-169.00514,16,23.768602
-14.277446,1,23.776753
-120.93369,12,23.786695
-15.385636,1,23.794758
-63.633457,6,23.812775
-21.146961,1,23.820868
-42.488453,3,23.833909
-128.03194,12,23.852714
-165.87062,14,23.852732
-7.7824335,1,23.860915
-105.26056,9,23.874208
-29.36684,4,23.88358
-25.729948,1,23.891355
-106.06733,9,23.906018
-17.800243,1,23.914629
-308.36255,26,23.914647
-7.506796,1,23.923219
-69.48856,8,23.931865
-8.43674,1,23.940702
-13.640563,1,23.948351
-7.6371107,1,23.95699
-53.506126,4,23.957005
-110.39509,10,23.965017
-45.047077,3,23.976356
-17.275625,1,23.984561
-91.03818,9,24.006546
-10.917015,1,24.014516
-121.81836,10,24.032424
-214.85707,19,24.032444
-17.644241,2,24.04414
-91.51089,8,24.054757
-7.0741534,1,24.063318
-75.07319,8,24.077699
-9.292738,1,24.087108
-199.67517,23,24.09548
-165.23355,14,24.12025
-75.12743,7,24.120278
-174.826,12,24.129887
-11.358245,1,24.129904
-38.868225,4,24.143783
-49.840088,4,24.153201
-49.65222,4,24.168739
-16.000711,1,24.176857
-124.66655,10,24.184742
-60.341515,7,24.184754
-10.050431,1,24.18476
-7.0415597,1,24.192967
-7.1936316,1,24.202249
-183.53903,19,24.202267
-7.723409,1,24.211349
-39.37081,3,24.211365
-7.4537296,1,24.22041
-24.416185,2,24.231941
-49.49358,5,24.231955
-8.745049,1,24.231962
-25.661873,3,24.246898
-40.852505,3,24.246914
-8.01795,1,24.256238
-8.514271,1,24.265101
-91.799736,8,24.265114
-11.764895,1,24.273688
-79.822754,7,24.282679
-51.87645,4,24.282692
-17.744308,2,24.282698
-6.6644845,1,24.282703
-39.80842,3,24.297549
-28.391584,3,24.312365
-58.769634,7,24.319764
-89.8903,8,24.32946
-115.16532,10,24.341328
-7.3200216,1,24.349812
-79.75968,6,24.358623
-9.947711,1,24.358638
-8.830635,1,24.366617
-7.8978357,1,24.375208
-73.14977,7,24.375221
-11.674054,1,24.38374
-27.9541,3,24.38375
-76.749725,8,24.392584
-7.1417665,1,24.392595
-7.8452444,1,24.401334
-7.948068,1,24.410325
-13.7054,1,24.418091
-80.57357,8,24.43596
-11.666198,1,24.444595
-10.103496,1,24.452646
-8.953729,1,24.461425
-94.26925,10,24.461435
-93.62207,9,24.461441
-7.853244,1,24.469894
-8.446576,1,24.469906
-91.323524,7,24.469912
-8.913699,1,24.478111
-44.419395,5,24.497306
-7.6937356,1,24.506458
-9.055392,1,24.515383
-22.739864,2,24.529214
-7.9243445,1,24.537624
-106.67649,11,24.537638
-14.511895,2,24.547503
-46.05608,4,24.558251
-7.5403748,1,24.567176
-189.85075,15,24.567188
-14.305648,1,24.574528
-69.955956,7,24.587458
-255.18625,21,24.602424
-8.963418,1,24.61066
-79.67441,8,24.619308
-137.04942,11,24.631384
-90.55548,9,24.645772
-13.201656,1,24.654173
-60.50281,6,24.662907
-8.3387165,1,24.671925
-112.26862,8,24.671936
-35.394085,3,24.681134
-6.597555,1,24.681145
-11.277324,1,24.689178
-9.510453,1,24.697336
-97.54378,9,24.706549
-30.662619,3,24.706561
-8.124275,1,24.706566
-14.717299,1,24.715238
-59.331352,6,24.724905
-35.223392,3,24.737362
-81.59142,9,24.760263
-57.303574,5,24.779535
-8.871744,1,24.787986
-128.41492,14,24.796532
-8.797393,1,24.796546
-8.4665,1,24.804868
-14.47765,1,24.813147
-136.37904,15,24.821111
-266.79684,21,24.834255
-53.386646,5,24.834281
-8.675679,1,24.842393
-8.6672,1,24.85038
-11.304497,1,24.858814
-112.26976,7,24.86666
-75.69285,5,24.874763
-88.38198,8,24.883604
-16.193237,1,24.883616
-52.67563,5,24.904901
-9.802492,1,24.91283
-106.99669,9,24.921414
-79.634224,7,24.921427
-8.874012,1,24.930133
-12.517527,1,24.938283
-183.66724,16,24.957863
-71.872955,7,24.957891
-16.063948,2,24.968556
-72.892075,7,24.986705
-231.51431,16,24.999863
-60.095905,4,25.008048
-8.003278,1,25.016565
-185.77248,18,25.027451
-146.19206,12,25.027461
-8.219933,1,25.036491
-9.063867,1,25.045495
-92.334724,7,25.053843
-30.49204,3,25.05386
-19.998146,2,25.068449
-8.565932,1,25.076277
-27.565847,2,25.087393
-11.248503,1,25.096818
-65.29356,7,25.096829
-13.286677,1,25.104413
-9.286572,1,25.104425
-8.143725,1,25.112936
-147.24568,13,25.112953
-7.932828,1,25.121882
-12.861216,1,25.121893
-117.18106,10,25.130307
-7.486022,1,25.130321
-9.7507,1,25.140086
-57.92533,5,25.155362
-37.20936,4,25.165037
-125.37785,9,25.173249
-25.418823,3,25.186307
-125.138214,12,25.213813
-180.07195,16,25.213833
-97.91158,7,25.213839
-203.94257,19,25.244582
-8.207072,1,25.253463
-11.946903,1,25.264307
-134.81609,12,25.275573
-13.441901,1,25.284356
-161.1001,13,25.284371
-58.557117,5,25.295065
-44.883102,4,25.312318
-53.20838,6,25.312329
-7.927961,1,25.32044
-16.361973,1,25.328302
-11.860469,1,25.335596
-11.383205,1,25.34451
-113.50996,11,25.352621
-24.921429,3,25.371307
-69.98312,5,25.379081
-349.66415,28,25.379095
-11.1927805,1,25.387922
-14.437043,1,25.395246
-7.439324,1,25.403619
-43.34385,3,25.403631
-34.03225,4,25.403637
-144.2826,13,25.412614
-7.4908566,1,25.412626
-14.065049,1,25.421391
-7.6681795,1,25.421406
-8.285746,1,25.430059
-7.9225864,1,25.430074
-8.835283,1,25.438436
-8.8151245,1,25.438448
-7.6639028,1,25.447462
-87.36647,6,25.456498
-8.186096,1,25.465566
-74.28024,4,25.47476
-20.017275,1,25.474771
-8.297031,1,25.483505
-8.410732,1,25.483519
-84.347916,6,25.495302
-8.822435,1,25.503802
-7.406948,1,25.511567
-207.58826,19,25.534842
-8.604181,1,25.542825
-139.6704,12,25.552103
-74.745026,8,25.552123
-20.130999,2,25.56605
-256.8287,20,25.587938
-105.38259,9,25.587958
-13.463495,1,25.595512
-130.35909,11,25.612341
-105.27247,8,25.62631
-114.44551,11,25.642762
-77.85641,5,25.651275
-13.882969,1,25.651285
-154.12206,13,25.670579
-43.254875,5,25.670607
-13.943148,1,25.679389
-12.941593,1,25.687589
-11.314645,1,25.696933
-26.029243,3,25.696944
-303.51614,29,25.69695
-33.556602,3,25.711054
-135.32076,11,25.711067
-11.101578,1,25.718969
-15.453224,2,25.727248
-8.47512,1,25.736369
-75.034706,6,25.736379
-74.312004,6,25.736385
-8.513087,1,25.744287
-103.10271,12,25.779623
-113.24925,10,25.779658
-124.61173,9,25.779664
-8.217171,1,25.787347
-16.828335,2,25.795217
-26.194931,3,25.80554
-33.01469,2,25.805552
-156.0454,15,25.81424
-7.4697304,1,25.814254
-18.2461,2,25.825862
-9.955124,1,25.834109
-11.101934,1,25.842592
-54.78934,5,25.8426
-50.202927,5,25.851338
-12.646306,1,25.851354
-15.684847,2,25.860671
-13.954333,1,25.860679
-6.853006,1,25.869025
-7.63231,1,25.880366
-72.6248,8,25.899626
-141.59502,11,25.915478
-80.958786,9,25.934594
-7.813282,1,25.942881
-164.2046,16,25.950988
-367.51614,31,25.962495
-8.718502,1,25.971301
-204.85866,18,26.001306
-137.07227,13,26.009855
-9.835538,1,26.009868
-10.920575,1,26.017817
-116.17093,11,26.025834
-8.049583,1,26.025848
-254.74556,17,26.03924
-37.50881,2,26.0507
-7.622258,1,26.058875
-8.138571,1,26.067217
-108.49237,9,26.079872
-8.006588,1,26.088287
-143.96834,13,26.096092
-173.13394,14,26.110016
-15.746423,1,26.118681
-94.390434,9,26.126615
-83.857124,7,26.135092
-15.412408,2,26.135103
-87.82961,8,26.146364
-56.46174,3,26.155017
-6.91638,1,26.15503
-23.473572,2,26.166052
-8.903544,1,26.173817
-35.85593,4,26.186875
-112.25113,10,26.220011
-71.498276,7,26.236369
-93.36806,9,26.261798
-221.38933,20,26.261817
-8.606427,1,26.27074
-7.7009387,1,26.27075
-14.799114,1,26.278972
-85.20493,10,26.290675
-44.873802,4,26.299161
-16.666836,1,26.306957
-229.2375,20,26.31891
-7.3589087,1,26.327186
-84.32895,8,26.335668
-68.481476,6,26.335681
-20.905848,2,26.347575
-82.55132,8,26.358606
-12.336384,1,26.366756
-52.029037,5,26.366767
-52.196598,5,26.388309
-7.315851,1,26.397213
-94.029655,9,26.397229
-11.5498495,1,26.404732
-177.37859,16,26.421698
